antecedent,consequent,antecedent_len,support,confidence,lift,leverage,conviction
阳虚质_20-34 + 高尿酸_是,高血脂阳性,2,0.12949640287769784,1.0,1.2930232558139536,0.029346307126960305,inf
痰湿质_>=62 + 高尿酸_是,高血脂阳性,2,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
吸烟史_无 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.12589928057553956,1.0,1.2930232558139536,0.028531131928989192,inf
IADL总分_>=30 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
湿热质_>=35 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
特禀质_20-34 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
痰湿质_59-61 + 高尿酸_是,高血脂阳性,2,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
ADL总分_20-29 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.1223021582733813,1.0,1.2930232558139536,0.027715956731018065,inf
吸烟史_有 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.11870503597122302,1.0,1.2930232558139536,0.026900781533046952,inf
IADL总分_<20 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
血瘀质_20-34 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
阴虚质_20-34 + 高尿酸_是,高血脂阳性,2,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_20-29 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.11510791366906475,1.0,1.2930232558139536,0.026085606335075825,inf
ADL总分_>=30 + 高尿酸_是,高血脂阳性,2,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
ADL总分_20-29 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.11151079136690648,1.0,1.2930232558139536,0.025270431137104712,inf
阳虚质_>=35 + 高尿酸_是,高血脂阳性,2,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
IADL总分_20-29 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
吸烟史_无 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
吸烟史_有 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_20-29 + 吸烟史_有 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_20-29 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
吸烟史_有 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
性别_女 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
性别_男 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
气郁质_>=35 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
痰湿质_<=58 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
年龄组_40-49 + 高尿酸_是,高血脂阳性,2,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
IADL总分_20-29 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
吸烟史_无 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
吸烟史_无 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
吸烟史_有 + 气虚质_>=35 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
吸烟史_有 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
性别_女 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
性别_男 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
气郁质_>=35 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_<20 + 高尿酸_是,高血脂阳性,2,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
年龄组_50-59 + 高尿酸_是,高血脂阳性,2,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
ADL总分_20-29 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
ADL总分_20-29 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
ADL总分_20-29 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
IADL总分_20-29 + 吸烟史_无 + 气郁质_>=35,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
IADL总分_20-29 + 吸烟史_有 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
吸烟史_无 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
吸烟史_无 + 气郁质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
吸烟史_有 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
吸烟史_有 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
性别_女 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
性别_女 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
性别_男 + 气郁质_<20 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
性别_男 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
气郁质_>=35 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.09352517985611511,1.0,1.2930232558139536,0.021194555147249106,inf
ADL总分_20-29 + IADL总分_20-29 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
IADL总分_20-29 + 特禀质_>=35 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
IADL总分_20-29 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
吸烟史_无 + 平和质_<20 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
吸烟史_无 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
吸烟史_有 + 平和质_20-34 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
性别_女 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
性别_女 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
性别_男 + 气虚质_20-34 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
性别_男 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
性别_男 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.08992805755395683,1.0,1.2930232558139536,0.020379379949277993,inf
气郁质_20-34 + 高尿酸_是,高血脂阳性,2,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
ADL总分_20-29 + 气虚质_20-34 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
ADL总分_20-29 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
IADL总分_20-29 + 性别_男 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
IADL总分_20-29 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
IADL总分_20-29 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
吸烟史_无 + 特禀质_>=35 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
吸烟史_无 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
吸烟史_有 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.08633093525179857,1.0,1.2930232558139536,0.019564204751306866,inf
年龄组_60-69 + 高尿酸_是,高血脂阳性,2,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
年龄组_80-89 + 高尿酸_是,高血脂阳性,2,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
ADL总分_20-29 + IADL总分_>=30 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
ADL总分_20-29 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
IADL总分_20-29 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
吸烟史_无 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
吸烟史_无 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
吸烟史_有 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
平和质_<20 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
性别_女 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
性别_女 + 阴虚质_>=35 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
性别_男 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
性别_男 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
气郁质_<20 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
湿热质_<20 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
湿热质_<20 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
血瘀质_<20 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
阳虚质_<20 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.08273381294964029,1.0,1.2930232558139536,0.018749029553335753,inf
气郁质_>=35 + 阴虚质_20-34,高血脂阳性,2,0.1079136690647482,0.9677419354838709,1.2513128282070518,0.021673308834946434,7.025179856115091
吸烟史_无 + 性别_女 + 气郁质_>=35,高血脂阳性,3,0.09352517985611511,0.9629629629629629,1.245133505598622,0.018412608043061954,6.118705035971215
IADL总分_20-29 + 性别_女 + 气郁质_>=35,高血脂阳性,3,0.08992805755395683,0.9615384615384615,1.2432915921288015,0.017597432845090827,5.89208633093524
吸烟史_无 + 气郁质_>=35 + 阳虚质_<20,高血脂阳性,3,0.08633093525179857,0.9600000000000001,1.2413023255813955,0.016782257647119728,5.665467625899292
气虚质_>=35 + 湿热质_>=35,高血脂阳性,2,0.11870503597122302,0.9428571428571428,1.2191362126245848,0.02133688732467265,3.9658273381294955
气虚质_>=35 + 特禀质_<20,高血脂阳性,2,0.11510791366906475,0.9411764705882353,1.2169630642954856,0.020521712126701522,3.8525179856115104
IADL总分_>=30 + 气郁质_>=35,高血脂阳性,2,0.09712230215827339,0.9310344827586208,1.203849238171612,0.01644583613684593,3.2859712230215874
气虚质_>=35 + 气郁质_>=35,高血脂阳性,2,0.09712230215827339,0.9310344827586208,1.203849238171612,0.01644583613684593,3.2859712230215874
IADL总分_20-29 + 气郁质_>=35,高血脂阳性,2,0.14388489208633093,0.9302325581395348,1.202812330989724,0.024261166606283316,3.2482014388489158
性别_女 + 气郁质_>=35 + 阳虚质_<20,高血脂阳性,3,0.09352517985611511,0.9285714285714286,1.2006644518272427,0.015630660938874802,3.172661870503599
湿热质_<20 + 阴虚质_20-34,高血脂阳性,2,0.12949640287769784,0.9230769230769231,1.1935599284436496,0.02100046581439885,2.9460431654676285
年龄组_40-49 + 性别_女,高血脂阳性,2,0.08633093525179857,0.9230769230769231,1.1935599284436496,0.014000310542932562,2.9460431654676285
气虚质_>=35 + 血瘀质_<20,高血脂阳性,2,0.08633093525179857,0.9230769230769231,1.1935599284436496,0.014000310542932562,2.9460431654676285
ADL总分_20-29 + 吸烟史_无 + 血瘀质_<20,高血脂阳性,3,0.08633093525179857,0.9230769230769231,1.1935599284436496,0.014000310542932562,2.9460431654676285
IADL总分_20-29 + 性别_女 + 特禀质_>=35,高血脂阳性,3,0.08633093525179857,0.9230769230769231,1.1935599284436496,0.014000310542932562,2.9460431654676285
吸烟史_有 + 湿热质_<20 + 阴虚质_20-34,高血脂阳性,3,0.08633093525179857,0.9230769230769231,1.1935599284436496,0.014000310542932562,2.9460431654676285
平和质_>=35 + 气郁质_>=35,高血脂阳性,2,0.08273381294964029,0.92,1.1895813953488372,0.013185135344961449,2.832733812949642
气虚质_>=35 + 阴虚质_20-34,高血脂阳性,2,0.08273381294964029,0.92,1.1895813953488372,0.013185135344961449,2.832733812949642
ADL总分_20-29 + IADL总分_20-29 + 气郁质_>=35,高血脂阳性,3,0.08273381294964029,0.92,1.1895813953488372,0.013185135344961449,2.832733812949642
IADL总分_20-29 + 吸烟史_无 + 湿热质_>=35,高血脂阳性,3,0.08273381294964029,0.92,1.1895813953488372,0.013185135344961449,2.832733812949642
IADL总分_20-29 + 气虚质_>=35,高血脂阳性,2,0.11510791366906475,0.9142857142857144,1.1821926910299005,0.017739765022514384,2.643884892086334
吸烟史_无 + 气虚质_>=35,高血脂阳性,2,0.11510791366906475,0.9142857142857144,1.1821926910299005,0.017739765022514384,2.643884892086334
性别_男 + 阳虚质_>=35,高血脂阳性,2,0.11151079136690648,0.9117647058823529,1.1789329685362517,0.016924589824543243,2.568345323741007
吸烟史_无 + 气郁质_>=35,高血脂阳性,2,0.17985611510791366,0.9090909090909091,1.175475687103594,0.026849024377620212,2.492805755395683
气郁质_>=35 + 痰湿质_<=58,高血脂阳性,2,0.14028776978417265,0.9069767441860463,1.172742022714981,0.020664044304125037,2.4361510791366867
平和质_20-34 + 气郁质_<20,高血脂阳性,2,0.10071942446043165,0.9032258064516129,1.1678919729932484,0.01447906423062989,2.3417266187050356
湿热质_>=35 + 痰湿质_<=58,高血脂阳性,2,0.10071942446043165,0.9032258064516129,1.1678919729932484,0.01447906423062989,2.3417266187050356
吸烟史_无 + 性别_女 + 阳虚质_<20,高血脂阳性,3,0.10071942446043165,0.9032258064516129,1.1678919729932484,0.01447906423062989,2.3417266187050356
性别_女 + 气虚质_>=35,高血脂阳性,2,0.13309352517985612,0.9024390243902439,1.1668746454906411,0.01903369390818281,2.322841726618706
性别_女 + 气郁质_>=35,高血脂阳性,2,0.16546762589928057,0.9019607843137255,1.1662562699498404,0.023588323585735732,2.3115107913669073
吸烟史_无 + 阴虚质_20-34,高血脂阳性,2,0.09712230215827339,0.9000000000000001,1.1637209302325584,0.013663889032658777,2.2661870503597155
年龄组_70-79 + 气郁质_>=35,高血脂阳性,2,0.09712230215827339,0.9000000000000001,1.1637209302325584,0.013663889032658777,2.2661870503597155
气郁质_>=35 + 血瘀质_>=35,高血脂阳性,2,0.09712230215827339,0.9000000000000001,1.1637209302325584,0.013663889032658777,2.2661870503597155
气郁质_>=35 + 湿热质_<20,高血脂阳性,2,0.15827338129496402,0.8979591836734694,1.1610821072615094,0.021957973189793506,2.2208633093525183
年龄组_40-49 + 阴虚质_<20,高血脂阳性,2,0.09352517985611511,0.896551724137931,1.159262229350441,0.01284871383468765,2.190647482014389
年龄组_70-79 + 血瘀质_<20,高血脂阳性,2,0.09352517985611511,0.896551724137931,1.159262229350441,0.01284871383468765,2.190647482014389
气郁质_>=35 + 血瘀质_<20,高血脂阳性,2,0.1223021582733813,0.8947368421052632,1.1569155446756427,0.016588168314269444,2.1528776978417272
平和质_>=35 + 血瘀质_<20,高血脂阳性,2,0.08992805755395683,0.8928571428571428,1.154485049833887,0.012033538636716523,2.115107913669064
气虚质_>=35 + 气郁质_20-34,高血脂阳性,2,0.08992805755395683,0.8928571428571428,1.154485049833887,0.012033538636716523,2.115107913669064
痰湿质_>=62 + 阳虚质_>=35,高血脂阳性,2,0.08992805755395683,0.8928571428571428,1.154485049833887,0.012033538636716523,2.115107913669064
性别_男 + 气郁质_>=35 + 湿热质_<20,高血脂阳性,3,0.08992805755395683,0.8928571428571428,1.154485049833887,0.012033538636716523,2.115107913669064
吸烟史_无 + 湿热质_>=35,高血脂阳性,2,0.1474820143884892,0.8913043478260869,1.1524772497472193,0.01951244759588014,2.084892086330935
气郁质_>=35 + 阳虚质_<20,高血脂阳性,2,0.1474820143884892,0.8913043478260869,1.1524772497472193,0.01951244759588014,2.084892086330935
IADL总分_>=30 + 吸烟史_无,高血脂阳性,2,0.11510791366906475,0.888888888888889,1.1493540051679587,0.014957817918327218,2.0395683453237425
平和质_20-34 + 气郁质_>=35,高血脂阳性,2,0.11510791366906475,0.888888888888889,1.1493540051679587,0.014957817918327218,2.0395683453237425
气郁质_>=35 + 特禀质_<20,高血脂阳性,2,0.11510791366906475,0.888888888888889,1.1493540051679587,0.014957817918327218,2.0395683453237425
平和质_20-34 + 气虚质_>=35,高血脂阳性,2,0.08633093525179857,0.8888888888888888,1.1493540051679587,0.01121836343874541,2.0395683453237403
气虚质_>=35 + 痰湿质_>=62,高血脂阳性,2,0.08633093525179857,0.8888888888888888,1.1493540051679587,0.01121836343874541,2.0395683453237403
气虚质_>=35 + 血瘀质_>=35,高血脂阳性,2,0.08633093525179857,0.8888888888888888,1.1493540051679587,0.01121836343874541,2.0395683453237403
ADL总分_20-29 + IADL总分_20-29 + 平和质_>=35,高血脂阳性,3,0.08633093525179857,0.8888888888888888,1.1493540051679587,0.01121836343874541,2.0395683453237403
吸烟史_无 + 性别_男 + 血瘀质_<20,高血脂阳性,3,0.08633093525179857,0.8888888888888888,1.1493540051679587,0.01121836343874541,2.0395683453237403
IADL总分_>=30 + 湿热质_<20,高血脂阳性,2,0.11151079136690648,0.8857142857142858,1.145249169435216,0.014142642720356105,1.9829136690647498
平和质_20-34 + 阳虚质_<20,高血脂阳性,2,0.11151079136690648,0.8857142857142858,1.145249169435216,0.014142642720356105,1.9829136690647498
IADL总分_20-29 + 年龄组_40-49,高血脂阳性,2,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
平和质_>=35 + 痰湿质_<=58,高血脂阳性,2,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
气郁质_>=35 + 痰湿质_>=62,高血脂阳性,2,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
ADL总分_20-29 + 吸烟史_无 + 痰湿质_>=62,高血脂阳性,3,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
ADL总分_20-29 + 性别_女 + 痰湿质_<=58,高血脂阳性,3,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
IADL总分_20-29 + 吸烟史_无 + 血瘀质_<20,高血脂阳性,3,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
吸烟史_有 + 性别_女 + 气虚质_>=35,高血脂阳性,3,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
吸烟史_有 + 气郁质_>=35 + 湿热质_<20,高血脂阳性,3,0.08273381294964029,0.8846153846153846,1.1438282647584974,0.010403188240774283,1.964028776978417
血瘀质_<20 + 阴虚质_<20,高血脂阳性,2,0.1366906474820144,0.8837209302325582,1.142671714440238,0.017066922001966786,1.948920863309353
吸烟史_无 + 血瘀质_<20,高血脂阳性,2,0.1618705035971223,0.8823529411764706,1.1409028727770179,0.019991201283577453,1.9262589928057552
平和质_20-34 + 湿热质_>=35,高血脂阳性,2,0.1079136690647482,0.8823529411764706,1.1409028727770179,0.013327467522384964,1.9262589928057552
平和质_<20 + 气虚质_>=35,高血脂阳性,2,0.10431654676258993,0.8787878787878788,1.136293164200141,0.012512292324413865,1.8696043165467628
性别_女 + 阴虚质_20-34,高血脂阳性,2,0.10431654676258993,0.8787878787878788,1.136293164200141,0.012512292324413865,1.8696043165467628
气郁质_>=35 + 特禀质_20-34,高血脂阳性,2,0.10431654676258993,0.8787878787878788,1.136293164200141,0.012512292324413865,1.8696043165467628
气郁质_>=35 + 阳虚质_20-34,高血脂阳性,2,0.10431654676258993,0.8787878787878788,1.136293164200141,0.012512292324413865,1.8696043165467628
性别_女 + 特禀质_>=35,高血脂阳性,2,0.12949640287769784,0.8780487804878049,1.1353374929098128,0.015436571606024532,1.8582733812949643
湿热质_<20 + 特禀质_20-34,高血脂阳性,2,0.10071942446043165,0.8749999999999999,1.1313953488372093,0.011697117126442724,1.8129496402877685
痰湿质_<=58 + 阴虚质_20-34,高血脂阳性,2,0.10071942446043165,0.8749999999999999,1.1313953488372093,0.011697117126442724,1.8129496402877685
吸烟史_无 + 性别_女 + 阴虚质_<20,高血脂阳性,3,0.10071942446043165,0.8749999999999999,1.1313953488372093,0.011697117126442724,1.8129496402877685
性别_女 + 阳虚质_20-34,高血脂阳性,2,0.09712230215827339,0.8709677419354839,1.1261815453863466,0.010881941928471625,1.7562949640287773
ADL总分_20-29 + 吸烟史_无 + 气郁质_>=35,高血脂阳性,3,0.09712230215827339,0.8709677419354839,1.1261815453863466,0.010881941928471625,1.7562949640287773
气虚质_20-34 + 气郁质_>=35,高血脂阳性,2,0.09352517985611511,0.8666666666666667,1.1206201550387598,0.010066766730500498,1.6996402877697847
气虚质_<20 + 阴虚质_20-34,高血脂阳性,2,0.09352517985611511,0.8666666666666667,1.1206201550387598,0.010066766730500498,1.6996402877697847
湿热质_20-34 + 特禀质_<20,高血脂阳性,2,0.09352517985611511,0.8666666666666667,1.1206201550387598,0.010066766730500498,1.6996402877697847
年龄组_70-79 + 性别_女,高血脂阳性,2,0.08992805755395683,0.8620689655172413,1.1146752205292703,0.009251591532529371,1.642985611510791
